shipment_id,supplier,product,country,shipment_mode,scheduled_delivery_date,predicted_severe_delay_probability,risk_rank,review_flag,total_value_usd,top_prediction_contributors
ASN-23666,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Vietnam,Air,2014-02-17,0.0,1017,0,452611.95,Not computed
ASN-23840,STRIDES ARCOLAB LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Haiti,Air,2014-02-17,0.0,1018,0,89575.2,Not computed
ASN-22956,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests",South Sudan,Air,2014-02-20,0.0,1019,0,14208.0,Not computed
ASN-24629,ETHNOR DEL ISTMO S.A.,"Darunavir 300mg [Prezista], tablets, 120 Tabs",Haiti,Air,2014-02-24,0.0,1020,0,1465.2,Not computed
ASN-24432,Aurobindo Pharma Limited,"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",Côte d'Ivoire,Air,2014-02-27,0.0,1021,0,10550.0,Not computed
ASN-23820,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Haiti,Air,2014-02-28,0.0,1022,0,308.2,Not computed
DN-3545,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Côte d'Ivoire,Air,2014-02-28,0.0,1023,0,34902.2,Not computed
ASN-22978,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Guyana,Air,2014-03-03,0.0,1024,0,1398.86,Not computed
ASN-24449,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Côte d'Ivoire,Air,2014-03-03,0.0,1025,0,42000.0,Not computed
ASN-23916,Aurobindo Pharma Limited,"Zidovudine 300mg, tablets, 60 Tabs",Tanzania,Air,2014-03-07,0.0,1026,0,109533.96,Not computed
ASN-23967,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Tanzania,Air,2014-03-07,0.0,1027,0,10347.48,Not computed
ASN-24545,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], film coated tablets, 60 Tabs",Mozambique,Air,2014-03-07,0.0,1028,0,822.0,Not computed
ASN-24393,LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB),"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",Zimbabwe,Air,2014-03-13,0.0,1029,0,7098.0,Not computed
ASN-23519,INVERNESS MEDICAL INNOVATIONS HONG KONG LTD,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Pakistan,Air,2014-03-17,0.0,1030,0,358720.0,Not computed
ASN-24431,Aurobindo Pharma Limited,"Nevirapine 200mg, tablets, 60 Tabs",Vietnam,Air,2014-03-20,0.0,1031,0,13500.0,Not computed
ASN-24413,CIPLA LIMITED,"Abacavir 60mg, dispersible tablets, 60 Tabs",Haiti,Air,2014-03-25,0.0,1032,0,3705.0,Not computed
ASN-24439,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",Rwanda,Air,2014-03-27,0.0,1033,0,73206.0,Not computed
ASN-24715,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",Rwanda,Air,2014-03-27,0.0,1034,0,73206.0,Not computed
